"Jahr","PLZ","Generalabonnement","Generalabonnement.Flag","Halbtaxabonnement","Halbtaxabonnement.Flag","Bevölkerung","anteil_ga_besitzer","anteil_hta_besitzer"
2018,8157,185,NA,1837,NA,6001,3.08281953007832,30.6115647392101
2018,8182,60,NA,654,NA,1928,3.11203319502075,33.9211618257261
2018,8194,34,NA,400,NA,1031,3.29776915615907,38.7972841901067
2018,8196,66,NA,529,NA,1426,4.62833099579243,37.0967741935484
2018,8208,0,NA,10.8771929824561,2,101,0,10.7694980024318
2018,8216,24,NA,116,NA,444,5.40540540540541,26.1261261261261
2018,8231,29,NA,194,NA,622,4.66237942122186,31.1897106109325
2018,8235,29,NA,239,NA,758,3.82585751978892,31.5303430079156
2018,8239,42,NA,294,NA,1028,4.08560311284047,28.5992217898833
2018,8263,11.5087719298246,1,78,NA,316,3.64201643348879,24.6835443037975
2018,8264,112,NA,520,NA,1774,6.31341600901917,29.3122886133033
2018,8274,209,NA,1084,NA,4918,4.24969499796665,22.0414802765352
2018,8308,269,NA,1686,NA,4567,5.89008101598423,36.9170133566893
2018,8317,103,NA,757,NA,2361,4.36255823803473,32.0626853028378
2018,8345,44,NA,417,NA,1110,3.96396396396396,37.5675675675676
2018,8353,198,NA,1690,NA,4343,4.55906055721851,38.9131936449459
2018,8360,256,NA,1484,NA,4456,5.74506283662478,33.3034111310592
2018,8374,82,NA,574,NA,2084,3.93474088291747,27.5431861804223
2018,8409,203,NA,1152,NA,3158,6.42811906269791,36.478784040532
2018,8418,29,NA,290,NA,752,3.8563829787234,38.563829787234
2018,8455,24,NA,310,NA,750,3.2,41.3333333333333
2018,8458,33,NA,223,NA,658,5.01519756838906,33.8905775075988
2018,8462,76,NA,503,NA,1333,5.70142535633908,37.7344336084021
2018,8474,63,NA,686,NA,1655,3.80664652567976,41.4501510574018
2018,8478,35,NA,313,NA,917,3.81679389312977,34.1330425299891
2018,8488,193,NA,1319,NA,4558,4.23431329530496,28.9381307591049
2018,8498,34,NA,268,NA,946,3.59408033826639,28.3298097251586
2018,8505,84,NA,514,NA,2007,4.18535127055306,25.6103637269557
2018,8506,11.5087719298246,1,120,NA,426,2.70158965488839,28.169014084507
2018,8522,27,NA,166,NA,552,4.89130434782609,30.0724637681159
2018,8524,37,NA,390,NA,1088,3.40073529411765,35.8455882352941
2018,8542,271,NA,2323,NA,4998,5.42216886754702,46.4785914365746
2018,8546,119,NA,629,NA,1953,6.09318996415771,32.2068612391193
2018,8561,44,NA,214,NA,575,7.65217391304348,37.2173913043478
2018,8574,50,NA,357,NA,1734,2.88350634371396,20.5882352941176
2018,8577,29,NA,221,NA,865,3.35260115606936,25.5491329479769
2018,8583,201,NA,922,NA,3860,5.20725388601036,23.8860103626943
2018,8596,90,NA,476,NA,2024,4.44664031620553,23.5177865612648
2018,8604,540,NA,4834,NA,16927,3.19016955160395,28.5579252082472
2018,8607,65,NA,602,NA,1484,4.3800539083558,40.5660377358491
2018,8608,336,NA,1660,NA,3820,8.79581151832461,43.4554973821989
2018,8614,84,NA,662,NA,1640,5.1219512195122,40.3658536585366
2018,8618,163,NA,1351,NA,4817,3.38384886859041,28.0465019721819
2018,8623,431,NA,2646,NA,8154,5.28574932548442,32.4503311258278
2018,8632,200,NA,1294,NA,3954,5.05816894284269,32.7263530601922
2018,8637,55,NA,451,NA,1970,2.79187817258883,22.8934010152284
2018,8640,837,NA,3598,NA,8442,9.91471215351812,42.620232172471
2018,8713,352,NA,1435,NA,3124,11.2676056338028,45.9346991037132
2018,8714,51,NA,210,NA,491,10.3869653767821,42.7698574338086
2018,8718,193,NA,816,NA,2980,6.47651006711409,27.3825503355705
2018,8722,260,NA,1232,NA,4824,5.38971807628524,25.5389718076285
2018,8725,57,NA,335,NA,1131,5.03978779840849,29.6198054818744
2018,8739,62,NA,213,NA,742,8.35579514824798,28.7061994609164
2018,8773,27,NA,159,NA,597,4.52261306532663,26.6331658291457
2018,8777,42,NA,114,NA,394,10.6598984771574,28.9340101522843
2018,8800,1352,NA,7176,NA,15411,8.77295438323276,46.56414249562
2018,8804,360,NA,2224,NA,6038,5.9622391520371,36.8333885392514
2018,8806,148,NA,868,NA,2272,6.51408450704225,38.2042253521127
2018,8841,40,NA,383,NA,1348,2.9673590504451,28.4124629080119
2018,8846,33,NA,236,NA,1023,3.2258064516129,23.069403714565
2018,8849,11.5087719298246,1,150,NA,613,1.87745055951461,24.4698205546493
2018,8854,649,NA,2990,NA,11010,5.89464123524069,27.1571298819255
2018,8862,111,NA,484,NA,2524,4.39778129952456,19.175911251981
2018,8863,124,NA,578,NA,2533,4.89538097118042,22.8187919463087
2018,8864,166,NA,789,NA,3750,4.42666666666667,21.04
2018,8865,113,NA,362,NA,2340,4.82905982905983,15.4700854700855
2018,8866,22,NA,118,NA,457,4.81400437636762,25.8205689277899
2018,8872,211,NA,740,NA,2149,9.81852024197301,34.434620753839
2018,8880,305,NA,1378,NA,4400,6.93181818181818,31.3181818181818
2018,8884,11.5087719298246,1,84,NA,336,3.42522974101921,25
2018,8885,33,NA,104,NA,547,6.03290676416819,19.0127970749543
2018,8886,11.5087719298246,1,31,NA,159,7.2382213395123,19.4968553459119
2018,8888,62,NA,382,NA,1454,4.26409903713893,26.2723521320495
2018,8889,11.5087719298246,1,128,NA,552,2.08492245105517,23.1884057971014
2018,8896,20,NA,89,NA,411,4.8661800486618,21.654501216545
2018,8903,349,NA,2463,NA,6517,5.35522479668559,37.7934632499616
2018,8906,362,NA,2488,NA,5548,6.52487382840663,44.844989185292
2018,8908,328,NA,1589,NA,3734,8.78414568826995,42.5549009105517
2018,8911,82,NA,468,NA,1123,7.30186999109528,41.6740872662511
2018,8912,269,NA,1749,NA,5599,4.80442936238614,31.237721021611
2018,8913,124,NA,1026,NA,2555,4.853228962818,40.1565557729941
2018,8916,82,NA,746,NA,2109,3.88809862494073,35.3722143195827
2018,8925,56,NA,349,NA,946,5.91966173361522,36.892177589852
2018,8932,394,NA,2089,NA,5094,7.7345897133883,41.0090302316451
2018,8955,65,NA,755,NA,2553,2.54602428515472,29.5730513121817
2018,8957,358,NA,2007,NA,11870,3.01600673967986,16.9081718618366
2018,9010,294,NA,1307,NA,2741,10.726012404232,47.6833272528274
2018,9011,251,NA,1370,NA,2861,8.77315623907725,47.8853547710591
2018,9032,147,NA,1059,NA,2932,5.01364256480218,36.118690313779
2018,9035,40,NA,303,NA,959,4.17101147028154,31.5954118873827
2018,9038,123,NA,678,NA,1797,6.84474123539232,37.7295492487479
2018,9057,24,NA,277,NA,1080,2.22222222222222,25.6481481481481
2018,9058,12.5151515151515,1,107,NA,474,2.64032732387163,22.5738396624473
2018,9104,77,NA,664,NA,1868,4.1220556745182,35.5460385438972
2018,9105,44,NA,296,NA,1213,3.62737015663644,24.4023083264633
2018,9107,84,NA,686,NA,2532,3.3175355450237,27.0932069510269
2018,9113,300,NA,1244,NA,3783,7.93021411578113,32.8839545334391
2018,9200,907,NA,5400,NA,16280,5.57125307125307,33.1695331695332
2018,9203,42,NA,351,NA,1446,2.9045643153527,24.2738589211618
2018,9205,76,NA,618,NA,2483,3.06081353201772,24.8892468787757
2018,9212,50,NA,543,NA,1789,2.79485746226942,30.3521520402459
2018,9213,43,NA,352,NA,1247,3.44827586206897,28.2277465918204
2018,9217,12.5151515151515,1,129,NA,460,2.72068511198946,28.0434782608696
2018,9223,12.5151515151515,1,119,NA,560,2.23484848484848,21.25
2018,9225,12.5151515151515,1,124,NA,631,1.98338375834414,19.6513470681458
2018,9230,591,NA,3169,NA,10424,5.66960859554873,30.4009976976209
2018,9247,74,NA,465,NA,1512,4.89417989417989,30.7539682539683
2018,9312,27,NA,238,NA,905,2.98342541436464,26.2983425414365
2018,9313,43,NA,359,NA,1154,3.7261698440208,31.1091854419411
2018,9322,74,NA,705,NA,2072,3.57142857142857,34.0250965250965
2018,9410,169,NA,1327,NA,4170,4.05275779376499,31.8225419664269
2018,9423,12.5151515151515,1,200,NA,834,1.50061768766805,23.9808153477218
2018,9427,43,NA,476,NA,1810,2.37569060773481,26.2983425414365
2018,9434,92,NA,898,NA,4674,1.96833547282841,19.2126658108686
2018,9442,87,NA,1002,NA,3816,2.27987421383648,26.2578616352201
2018,9445,127,NA,956,NA,4496,2.82473309608541,21.2633451957295
2018,9467,12.5151515151515,1,172,NA,734,1.70506151432582,23.433242506812
2018,9473,125,NA,855,NA,3456,3.61689814814815,24.7395833333333
2018,9475,140,NA,901,NA,4793,2.92092635092844,18.7982474441894
2018,9512,81,NA,412,NA,1251,6.47482014388489,32.933653077538
2018,9515,12.5151515151515,1,149,NA,445,2.81239359891045,33.4831460674157
2018,9526,32,NA,281,NA,1025,3.1219512195122,27.4146341463415
2018,9527,50,NA,383,NA,1313,3.80807311500381,29.1698400609292
2018,9534,38,NA,291,NA,934,4.06852248394004,31.1563169164882
2018,9536,86,NA,564,NA,1931,4.45365095805282,29.207664422579
2018,9573,12.5151515151515,1,47,NA,85,14.7237076648841,55.2941176470588
2018,9607,90,NA,522,NA,1768,5.09049773755656,29.5248868778281
2018,9621,55,NA,267,NA,972,5.65843621399177,27.4691358024691
2018,9631,64,NA,355,NA,1113,5.75022461814915,31.895777178796
2018,9642,352,NA,1647,NA,4964,7.09105560032232,33.1788879935536
2018,9643,28,NA,158,NA,547,5.11882998171846,28.8848263254113
2018,9657,44,NA,217,NA,712,6.17977528089888,30.4775280898876
2019,1000,83,NA,1218,NA,3579,2.31908354288908,34.0318524727578
2019,1003,827,NA,3512,NA,6539,12.6471937605138,53.708518122037
2019,1007,1409,NA,7937,NA,22195,6.34827663888263,35.7603063753098
2019,1029,10.46,1,156,NA,970,1.07835051546392,16.0824742268041
2019,1033,105,NA,957,NA,4529,2.31839258114374,21.1304923824244
2019,1038,31,NA,265,NA,1286,2.41057542768274,20.606531881804
2019,1053,62,NA,766,NA,3750,1.65333333333333,20.4266666666667
2019,1058,10.46,1,77,NA,471,2.2208067940552,16.348195329087
2019,1066,256,NA,2766,NA,9695,2.64053635894791,28.53017019082
2019,1092,110,NA,1179,NA,3776,2.91313559322034,31.2235169491525
2019,1093,97,NA,1045,NA,2834,3.4227240649259,36.8736767819337
2019,1115,10.46,1,112,NA,514,2.03501945525292,21.7898832684825
2019,1124,10.46,1,178,NA,939,1.11395101171459,18.9563365282215
2019,1128,22,NA,98,NA,413,5.32687651331719,23.728813559322
2019,1143,65,NA,360,NA,1461,4.44900752908966,24.6406570841889
2019,1162,231,NA,1507,NA,5780,3.99653979238754,26.0726643598616
2019,1167,32,NA,198,NA,694,4.61095100864553,28.5302593659942
2019,1175,24,NA,205,NA,982,2.44399185336049,20.8757637474542
2019,1186,29,NA,150,NA,545,5.32110091743119,27.5229357798165
2019,1187,10.46,1,91,NA,447,2.34004474272931,20.3579418344519
2019,1196,590,NA,3441,NA,13181,4.47613989833852,26.1057582884455
2019,1206,370,NA,5062,NA,20388,1.81479301549931,24.8283303904257
2019,1212,170,NA,1851,NA,17144,0.991600559962669,10.7967802146524
2019,1215,10.46,1,198,NA,4,261.5,4950
2019,1216,26,NA,282,NA,2666,0.975243810952738,10.5776444111028
2019,1218,129,NA,1665,NA,12267,1.05160185864515,13.5730007336757
2019,1219,182,NA,1742,NA,20169,0.90237493182607,8.63701720462095
2019,1231,43,NA,584,NA,2423,1.77465951300041,24.1023524556335
2019,1233,92,NA,1388,NA,10216,0.900548159749413,13.5865309318716
2019,1237,10.46,1,157,NA,1712,0.610981308411215,9.17056074766355
2019,1246,10.46,1,357,NA,2186,0.478499542543458,16.3311985361391
2019,1247,10.46,1,412,NA,2387,0.438206954335987,17.2601591956431
2019,1253,32,NA,661,NA,2577,1.24175397749321,25.6499805975941
2019,1256,34,NA,511,NA,3180,1.06918238993711,16.0691823899371
2019,1261,71,NA,534,NA,2310,3.07359307359307,23.1168831168831
2019,1263,36,NA,301,NA,1174,3.0664395229983,25.6388415672913
2019,1274,24,NA,261,NA,976,2.45901639344262,26.7418032786885
2019,1284,10.46,1,137,NA,1674,0.624850657108722,8.18399044205496
2019,1298,21,NA,159,NA,791,2.65486725663717,20.1011378002528
2019,1299,74,NA,751,NA,2286,3.23709536307961,32.8521434820647
2019,1305,61,NA,577,NA,3258,1.87231430325353,17.7102516881522
2019,1312,26,NA,233,NA,1219,2.13289581624282,19.1140278917145
2019,1315,96,NA,527,NA,2646,3.6281179138322,19.9168556311413
2019,1325,10.46,1,46,NA,500,2.092,9.2
2019,1329,10.46,1,79,NA,270,3.87407407407407,29.2592592592593
2019,1353,10.46,1,40,NA,194,5.39175257731959,20.6185567010309
2019,1372,26,NA,174,NA,968,2.68595041322314,17.9752066115702
2019,1375,10.46,1,74,NA,421,2.48456057007126,17.5771971496437
2019,1377,10.46,1,116,NA,615,1.70081300813008,18.8617886178862
2019,1406,10.46,1,75,NA,394,2.65482233502538,19.0355329949239
2019,1412,10.46,1,111,NA,448,2.33482142857143,24.7767857142857
2019,1416,10.46,1,97,NA,562,1.86120996441281,17.2597864768683
2019,1420,21,NA,95,NA,445,4.71910112359551,21.3483146067416
2019,1427,10.46,1,140,NA,468,2.23504273504274,29.9145299145299
2019,1435,10.46,1,28,NA,182,5.74725274725275,15.3846153846154
2019,1439,20,NA,80,NA,504,3.96825396825397,15.8730158730159
2019,1442,35,NA,163,NA,747,4.68540829986613,21.8206157965194
2019,1445,10.46,1,99,NA,584,1.79109589041096,16.9520547945205
2019,1450,157,NA,915,NA,4201,3.73720542727922,21.7805284456082
2019,1452,10.46,1,32,NA,190,5.50526315789474,16.8421052631579
2019,1468,63,NA,329,NA,1536,4.1015625,21.4192708333333
2019,1509,10.46,1,89,NA,577,1.81282495667244,15.4246100519931
2019,1513,10.46,1,50,NA,440,2.37727272727273,11.3636363636364
2019,1514,0,NA,27,NA,218,0,12.3853211009174
2019,1526,10.46,1,42,NA,203,5.15270935960591,20.6896551724138
2019,1543,10.46,1,123,NA,952,1.09873949579832,12.9201680672269
2019,1564,85,NA,409,NA,3276,2.59462759462759,12.4847374847375
2019,1580,110,NA,598,NA,4323,2.54452926208651,13.8329863520703
2019,1585,33,NA,227,NA,1237,2.6677445432498,18.3508488278092
2019,1586,10.46,1,128,NA,542,1.92988929889299,23.6162361623616
2019,1588,52,NA,301,NA,1733,3.00057703404501,17.3687247547605
2019,1609,50,NA,138,NA,1028,4.86381322957198,13.4241245136187
2019,1610,81,NA,516,NA,2631,3.07867730900798,19.612314709236
2019,1624,23,NA,104,NA,686,3.35276967930029,15.1603498542274
2019,1626,10.46,1,42,NA,457,2.28884026258206,9.19037199124726
2019,1644,10.46,1,101,NA,640,1.634375,15.78125
2019,1646,10.46,1,130,NA,832,1.25721153846154,15.625
2019,1648,10.46,1,110,NA,681,1.5359765051395,16.1527165932452
2019,1649,10.46,1,82,NA,595,1.75798319327731,13.781512605042
2019,1652,10.46,1,72,NA,616,1.69805194805195,11.6883116883117
2019,1653,10.46,1,103,NA,693,1.50937950937951,14.8629148629149
2019,1654,10.46,1,58,NA,408,2.56372549019608,14.2156862745098
2019,1660,180,NA,937,NA,3400,5.29411764705882,27.5588235294118
2019,1674,34,NA,101,NA,836,4.06698564593301,12.0813397129187
2019,1678,47,NA,147,NA,1116,4.21146953405018,13.1720430107527
2019,1682,40,NA,116,NA,813,4.920049200492,14.2681426814268
2019,1684,33,NA,139,NA,777,4.24710424710425,17.8893178893179
2019,1688,22,NA,59,NA,348,6.32183908045977,16.9540229885057
2019,1689,10.46,1,39,NA,364,2.87362637362637,10.7142857142857
2019,1692,10.46,1,67,NA,533,1.9624765478424,12.5703564727955
2019,1700,3736,NA,12155,NA,37949,9.84479169411579,32.0298295080239
2019,1712,193,NA,914,NA,3368,5.73040380047506,27.1377672209026
2019,1723,498,NA,2074,NA,8366,5.95266555103992,24.7908199856562
2019,1724,117,NA,579,NA,3580,3.26815642458101,16.1731843575419
2019,1736,25,NA,142,NA,950,2.63157894736842,14.9473684210526
2019,1737,47,NA,176,NA,1013,4.63968410661402,17.3741362290227
2019,1738,10.46,1,32,NA,200,5.23,16
2019,1746,24,NA,171,NA,1098,2.18579234972678,15.5737704918033
2019,1756,35,NA,196,NA,995,3.51758793969849,19.6984924623116
2019,1763,168,NA,736,NA,3773,4.45269016697588,19.5070235886562
2019,1791,70,NA,290,NA,1487,4.70746469401479,19.502353732347
2019,1792,57,NA,326,NA,1330,4.28571428571429,24.5112781954887
2019,1793,44,NA,114,NA,424,10.377358490566,26.8867924528302
2019,1797,10.46,1,137,NA,538,1.94423791821561,25.4646840148699
2019,1802,103,NA,937,NA,2285,4.50765864332604,41.0065645514223
2019,1820,788,NA,4029,NA,10822,7.28146368508594,37.2297172426539
2019,1852,31,NA,298,NA,1827,1.6967706622879,16.3108921729611
2019,1867,254,NA,1198,NA,4111,6.17854536609098,29.1413281440039
2019,1869,70,NA,310,NA,1815,3.85674931129477,17.0798898071625
2019,1874,33,NA,360,NA,1338,2.46636771300448,26.9058295964126
2019,1875,26,NA,172,NA,783,3.3205619412516,21.9667943805875
2019,1893,131,NA,548,NA,3438,3.81035485747528,15.9394997091332
2019,1896,118,NA,673,NA,4257,2.77190509748649,15.8092553441391
2019,1906,47,NA,262,NA,1920,2.44791666666667,13.6458333333333
2019,1911,10.46,1,222,NA,1041,1.00480307396734,21.3256484149856
2019,1922,52,NA,374,NA,956,5.43933054393305,39.1213389121339
2019,1923,41,NA,108,NA,460,8.91304347826087,23.4782608695652
2019,1925,27,NA,126,NA,372,7.25806451612903,33.8709677419355
2019,1932,10.46,1,114,NA,877,1.1927023945268,12.9988597491448
2019,1936,94,NA,1224,NA,3203,2.93474867311895,38.2141742116765
2019,1937,89,NA,349,NA,2442,3.64455364455364,14.2915642915643
2019,1946,10.46,1,26,NA,200,5.23,13
2019,1965,321,NA,2178,NA,7642,4.20047108086888,28.5003925673907
2019,1966,125,NA,955,NA,3511,3.56023924807747,27.2002278553119
2019,1985,10.46,1,91,NA,325,3.21846153846154,28
2019,1987,26,NA,264,NA,1006,2.5844930417495,26.2425447316103
2019,2036,122,NA,528,NA,1900,6.42105263157895,27.7894736842105
2019,2053,68,NA,561,NA,2629,2.58653480410803,21.3389121338912
2019,2065,43,NA,231,NA,1137,3.78188214599824,20.3166226912929
2019,2073,8.59,1,62,NA,266,3.22932330827068,23.3082706766917
2019,2075,42,NA,207,NA,864,4.86111111111111,23.9583333333333
2019,2103,21,NA,74,NA,521,4.03071017274472,14.2034548944338
2019,2115,22,NA,66,NA,521,4.22264875239923,12.6679462571977
2019,2333,8.59,1,115,NA,623,1.37881219903692,18.4590690208668
2019,2336,25,NA,228,NA,1236,2.02265372168285,18.4466019417476
2019,2338,8.59,1,53,NA,334,2.57185628742515,15.8682634730539
2019,2340,64,NA,336,NA,1876,3.41151385927505,17.910447761194
2019,2354,0,NA,20,NA,78,0,25.6410256410256
2019,2362,8.59,1,122,NA,580,1.48103448275862,21.0344827586207
2019,2400,178,NA,1385,NA,10126,1.7578510764369,13.6776614655343
2019,2505,148,NA,425,NA,823,17.9829890643985,51.640340218712
2019,2513,129,NA,369,NA,850,15.1764705882353,43.4117647058824
2019,2525,179,NA,1076,NA,4607,3.88539179509442,23.3557629693944
2019,2534,62,NA,298,NA,1208,5.13245033112583,24.6688741721854
2019,2536,8.59,1,110,NA,426,2.01643192488263,25.8215962441315
2019,2538,8.59,1,60,NA,192,4.47395833333333,31.25
2019,2542,285,NA,1132,NA,4651,6.12771447000645,24.3388518598151
2019,2554,104,NA,404,NA,1298,8.01232665639445,31.1248073959938
2019,2557,237,NA,948,NA,3324,7.12996389891697,28.5198555956679
2019,2562,290,NA,1365,NA,3528,8.21995464852608,38.6904761904762
2019,2563,408,NA,1728,NA,3973,10.2693178957966,43.4935816763151
2019,2606,89,NA,389,NA,1675,5.3134328358209,23.2238805970149
2019,2607,66,NA,141,NA,648,10.1851851851852,21.7592592592593
2019,2612,35,NA,121,NA,460,7.60869565217391,26.304347826087
2019,2710,169,NA,735,NA,3547,4.76458979419228,20.7217366788836
2019,2722,8.59,1,81,NA,442,1.94343891402715,18.3257918552036
2019,2732,122,NA,537,NA,2976,4.0994623655914,18.0443548387097
2019,2735,179,NA,701,NA,3963,4.51678021700732,17.6886197325259
2019,2747,8.59,1,61,NA,274,3.13503649635036,22.2627737226277
2019,2805,8.59,1,85,NA,453,1.8962472406181,18.7637969094923
2019,2823,24,NA,107,NA,449,5.34521158129176,23.8307349665924
2019,2824,89,NA,400,NA,1872,4.7542735042735,21.3675213675214
2019,2825,21,NA,95,NA,437,4.80549199084668,21.7391304347826
2019,2855,67,NA,279,NA,1226,5.46492659053834,22.7569331158238
2019,2856,28,NA,133,NA,756,3.7037037037037,17.5925925925926
2019,2863,8.59,1,83,NA,272,3.15808823529412,30.5147058823529
2019,2882,25,NA,142,NA,679,3.68188512518409,20.9131075110457
2019,2887,8.59,1,11.63,2,123,6.98373983739837,9.45528455284553
2019,2905,8.59,1,138,NA,772,1.11269430051813,17.8756476683938
2019,2912,8.59,1,32,NA,201,4.27363184079602,15.9203980099502
2019,2935,8.59,1,11.63,2,117,7.34188034188034,9.94017094017094
2019,2953,8.59,1,33,NA,259,3.31660231660232,12.7413127413127
2019,3004,522,NA,1719,NA,3586,14.5566090351366,47.936419408812
2019,3012,3353,NA,7601,NA,14310,23.4311670160727,53.1167016072676
2019,3014,2336,NA,7052,NA,13854,16.8615562292479,50.9022664934315
2019,3019,58,NA,400,NA,875,6.62857142857143,45.7142857142857
2019,3020,23,NA,149,NA,521,4.41458733205374,28.5988483685221
2019,3027,990,NA,4077,NA,13463,7.3534873356607,30.2829978459482
2019,3034,11.94,1,114,NA,271,4.40590405904059,42.0664206642066
2019,3037,187,NA,951,NA,1831,10.2129983615511,51.9388312397597
2019,3047,549,NA,2109,NA,4369,12.5658045319295,48.2719157701991
2019,3063,901,NA,3902,NA,9715,9.27431806484817,40.1646937725167
2019,3097,1042,NA,3847,NA,8549,12.1885600655047,44.9994151362732
2019,3098,1182,NA,4814,NA,11534,10.2479625455176,41.737471822438
2019,3115,102,NA,479,NA,1242,8.21256038647343,38.5668276972625
2019,3126,171,NA,590,NA,1428,11.9747899159664,41.3165266106443
2019,3154,39,NA,301,NA,1282,3.04212168486739,23.4789391575663
2019,3155,11.94,1,84,NA,395,3.02278481012658,21.2658227848101
2019,3156,11.94,1,74,NA,368,3.2445652173913,20.1086956521739
2019,3208,11.94,1,91,NA,260,4.59230769230769,35
2019,3234,86,NA,288,NA,871,9.87370838117107,33.0654420206659
2019,3235,151,NA,475,NA,1395,10.8243727598566,34.0501792114695
2019,3253,69,NA,380,NA,1140,6.05263157894737,33.3333333333333
2019,3255,47,NA,417,NA,1124,4.18149466192171,37.0996441281139
